Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
8542;PL-2022-090618;niski;12.12.2022;14.12.2022;standardowy;ma³e pude³ko;osoba fizyczna;Janusz Kwiatkowski;K01684;wschodni;podkarpackie;Oleszyce;37-630;Artyku³y biurowe;Magazynowanie;Tennsco Lockers, Sand;33,568;2;0,2;1,6784
8543;PL-2022-090618;nieokreœlony;12.12.2022;13.12.2022;standardowy;du¿e pude³ko;osoba fizyczna;Janusz Kwiatkowski;K01684;wschodni;podkarpackie;Oleszyce;37-630;Meble;Krzes³a;Harbour Creations Steel Folding Chair;422,625;7;0,3;0
8546;PL-2022-089868;nieokreœlony;15.12.2022;17.12.2022;kolejowy;paleta;korporacja;Bo¿ena Mo¿ejko;K01786;centralny;³ódzkie;Tomaszów Mazowiecki;97-200;Meble;Umeblowanie;Eldon Expressions Wood and Plastic Desk Accessories, Oak;39,92;4;0;11,1776
8547;PL-2022-087371;krytyczny;21.04.2022;23.04.2022;standardowy;ma³e pude³ko;osoba fizyczna;Anetta Usidus;K00085;centralny;³ódzkie;Piotrków Trybunalski;97-300;Artyku³y biurowe;Segregatory;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";32,54;2;0;15,9446
8552;PL-2022-086665;nieokreœlony;19.05.2022;26.05.2022;kolejowy;paleta;korporacja;Ryszard Szkudlarek;K03053;centralny;mazowieckie;Czerwin;07-407;Artyku³y biurowe;£¹czniki;Advantus T-Pin Paper Clips;14,432;4;0,2;3,4276
8554;PL-2022-089867;niski;14.12.2022;16.12.2022;standardowy;opakowanie;korporacja;Marzena Kordek;K01785;wschodni;podlaskie;Wi¿ajny;16-407;Technologia;Akcesoria;Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ;239,92;8;0;23,992
8555;PL-2022-089867;krytyczny;14.12.2022;15.12.2022;kolejowy;paleta;korporacja;Jan Mokrzycki;K01784;wschodni;œwiêtokrzyskie;Raków;26-035;Meble;Sto³y;"Iceberg OfficeWorks 42"" Round Tables";1056,86;7;0;158,529
8556;PL-2022-089867;nieokreœlony;14.12.2022;15.12.2022;kolejowy;wielkie pud³o;korporacja;Bo¿ena Mo¿ejko;K01786;centralny;³ódzkie;Tomaszów Mazowiecki;97-200;Technologia;Akcesoria;Logitech G602 Wireless Gaming Mouse;447,944;7;0,2;89,5888
8557;PL-2022-089867;nieokreœlony;14.12.2022;15.12.2022;ekspresowy;ma³e pude³ko;korporacja;Jaros³aw B¹czkowski;K01783;pó³nocny;kujawsko-pomorskie;Bydgoszcz;85-448;Artyku³y biurowe;Magazynowanie;Iris 3-Drawer Stacking Bin, Black;150,408;9;0,2;-33,8418
8558;PL-2022-089867;œredni;14.12.2022;15.12.2022;standardowy;ma³e pude³ko;korporacja;Jaros³aw B¹czkowski;K01783;pó³nocny;kujawsko-pomorskie;Bydgoszcz;85-448;Technologia;Telefony;Wireless Extenders zBoost YX545 SOHO Signal Booster;453,576;3;0,2;39,6879
8567;PL-2022-091329;krytyczny;30.05.2022;31.05.2022;standardowy;œrednie pude³ko;korporacja;Krzysztof Jastrzêbski;K01534;centralny;mazowieckie;Teresin;96-515;Artyku³y biurowe;Papier;TOPS Voice Message Log Book, Flash Format;15,232;4;0,2;5,5216
8568;PL-2022-091329;œredni;30.05.2022;31.05.2022;standardowy;ma³e pude³ko;korporacja;Krzysztof Jastrzêbski;K01534;centralny;mazowieckie;Teresin;96-515;Artyku³y biurowe;Papier;Xerox 227;31,104;6;0,2;10,8864
8569;PL-2022-091542;wysoki;11.03.2022;13.03.2022;ekspresowy;opakowanie;korporacja;Natalia Ga³êza;K01834;po³udniowo-zachodni;dolnoœl¹skie;Duszniki-Zdrój;57-340;Artyku³y biurowe;Segregatory;Ibico EB-19 Dual Function Manual Binding System;968,744;7;0,2;314,8418
8570;PL-2022-089063;œredni;16.04.2022;18.04.2022;standardowy;opakowanie;ma³a firma;Anna Miedzianko;K00873;wschodni;œwiêtokrzyskie;Gnojno;28-114;Artyku³y biurowe;Segregatory;Trimflex Flexible Post Binders;222,352;13;0,2;77,8232
8571;PL-2022-089063;niski;16.04.2022;18.04.2022;standardowy;worek;ma³a firma;Anna Miedzianko;K00873;wschodni;œwiêtokrzyskie;Gnojno;28-114;Technologia;Kopiarki;Brother DCP1000 Digital 3 in 1 Multifunction Machine;479,984;2;0,2;89,997
8572;PL-2022-089063;nieokreœlony;16.04.2022;17.04.2022;ekspresowy;worek;ma³a firma;Anna Miedzianko;K00873;wschodni;œwiêtokrzyskie;Gnojno;28-114;Artyku³y biurowe;Papier;Xerox 1962;10,272;3;0,2;3,21
8573;PL-2022-091239;œredni;22.05.2022;24.05.2022;standardowy;worek;biuro;Stefan Kozicki;K02042;wschodni;lubelskie;Telatyn;22-652;Technologia;Maszyny;StarTech.com 10/100 VDSL2 Ethernet Extender Kit;998,85;5;0,4;-199,77
8574;PL-2022-088183;wysoki;07.08.2022;09.08.2022;kolejowy;paleta;ma³a firma;Beata Zalewska;K00676;centralny;mazowieckie;¯abia Wola;26-806;Artyku³y biurowe;Papier;Easy-staple paper;24,56;2;0;11,5432
8575;PL-2022-088183;niski;07.08.2022;14.08.2022;ekspresowy;ma³e pude³ko;ma³a firma;Beata Zalewska;K00676;centralny;mazowieckie;¯abia Wola;26-806;Artyku³y biurowe;£¹czniki;Revere Boxed Rubber Bands by Revere;5,67;3;0;0,1134
8579;PL-2022-088700;nieokreœlony;10.02.2022;12.02.2022;standardowy;opakowanie;korporacja;Micha³ Stefañski;K02243;pó³nocno-zachodni;wielkopolskie;£ob¿enica;89-310;Artyku³y biurowe;Magazynowanie;Personal File Boxes with Fold-Down Carry Handle;31,16;2;0;7,79
8580;PL-2022-086821;œredni;11.06.2022;12.06.2022;standardowy;ma³e pude³ko;biuro;Zbigniew Kêdzior;K01528;pó³nocny;pomorskie;Stary Targ;82-410;Artyku³y biurowe;Etykiety;Avery 479;2,61;1;0;1,2006
8581;PL-2022-086780;krytyczny;13.01.2022;15.01.2022;standardowy;ma³e pude³ko;biuro;Romuald Stadnicki;K01120;wschodni;lubelskie;Frampol;23-440;Meble;Umeblowanie;Contemporary Borderless Frame;10,332;3;0,6;-5,9409
8582;PL-2022-086780;nieokreœlony;13.01.2022;14.01.2022;standardowy;ma³e pude³ko;biuro;Romuald Stadnicki;K01120;wschodni;lubelskie;Frampol;23-440;Artyku³y biurowe;Papier;Xerox 213;10,368;2;0,2;3,6288
8588;PL-2022-001829;nieokreœlony;09.05.2022;10.05.2022;standardowy;ma³e pude³ko;ma³a firma;Rafa³ Wasyluk;K03251;centralny;mazowieckie;Warszawa;00-227;Artyku³y biurowe;Urz¹dzenia;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;168,1;5;0;43,706
8591;PL-2022-001856;wysoki;21.03.2022;23.03.2022;standardowy;du¿e pude³ko;biuro;Krzysztof Drobiñski;K00094;centralny;³ódzkie;£ódŸ;90-111;Artyku³y biurowe;Koperty;Letter or Legal Size Expandable Poly String Tie Envelopes;7,98;3;0;3,9102
8592;PL-2022-019332;nieokreœlony;01.03.2022;03.03.2022;kolejowy;wielkie pud³o;osoba fizyczna;Urszula Noryca;K00308;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-142;Artyku³y biurowe;Koperty;Staple envelope;18,688;2;0,2;7,008
8594;PL-2022-001856;krytyczny;21.03.2022;22.03.2022;standardowy;ma³e pude³ko;biuro;Krzysztof Drobiñski;K00094;centralny;³ódzkie;£ódŸ;90-111;Technologia;Akcesoria;Logitech G602 Wireless Gaming Mouse;191,976;3;0,2;38,3952
8595;PL-2022-019394;krytyczny;27.12.2022;28.12.2022;standardowy;worek;korporacja;Halina Stachowiak;K00894;po³udniowy;œl¹skie;Ruda Œl¹ska;41-710;Technologia;Telefony;Motorola L703CM;499,168;4;0,2;31,198
8596;PL-2022-019394;œredni;27.12.2022;30.12.2022;standardowy;ma³e pude³ko;korporacja;Halina Stachowiak;K00894;po³udniowy;œl¹skie;Ruda Œl¹ska;41-710;Artyku³y biurowe;Segregatory;Storex Dura Pro Binders;11,88;2;0;5,346
8597;PL-2022-019429;krytyczny;26.08.2022;26.08.2022;kolejowy;wielkie pud³o;biuro;Kinga Kraszczuk;K00962;centralny;³ódzkie;£ódŸ;90-118;Artyku³y biurowe;Papier;Easy-staple paper;35,44;1;0;16,6568
8598;PL-2022-001856;wysoki;21.03.2022;22.03.2022;standardowy;ma³e pude³ko;biuro;Krzysztof Drobiñski;K00094;centralny;³ódzkie;£ódŸ;90-111;Artyku³y biurowe;Segregatory;Avery Legal 4-Ring Binder;67,136;4;0,2;25,176
8606;PL-2022-019841;wysoki;28.12.2022;16.01.2022;ekspresowy;ma³e pude³ko;korporacja;Rafa³ Wasyluk;K03251;centralny;mazowieckie;Warszawa;00-227;Technologia;Telefony;AT&T 17929 Lendline Telephone;180,96;5;0,2;13,572
8607;PL-2022-019936;krytyczny;15.11.2022;16.11.2022;standardowy;ma³e pude³ko;biuro;Jan Rybowski;K01402;centralny;³ódzkie;£ódŸ;90-326;Technologia;Akcesoria;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack;23,18;2;0;7,6494
8608;PL-2022-019936;krytyczny;15.11.2022;16.11.2022;standardowy;opakowanie;biuro;Jan Rybowski;K01402;centralny;³ódzkie;£ódŸ;90-326;Meble;Umeblowanie;"Seth Thomas 14"" Day/Date Wall Clock";56,96;2;0;21,0752
8615;PL-2022-020261;nieokreœlony;22.05.2022;22.05.2022;ekspresowy;ma³e pude³ko;ma³a firma;Miros³aw Budynek;K01106;wschodni;lubelskie;Lublin;20-240;Artyku³y biurowe;Etykiety;Avery 487;7,38;2;0;3,4686
8617;PL-2022-020261;nieokreœlony;22.05.2022;23.05.2022;ekspresowy;ma³e pude³ko;ma³a firma;Miros³aw Budynek;K01106;wschodni;lubelskie;Lublin;20-240;Artyku³y biurowe;Papier;Xerox 1945;81,98;2;0;40,1702
8618;PL-2022-020807;niski;23.07.2022;24.07.2022;standardowy;opakowanie;osoba fizyczna;Renata Czarkowska;K01821;centralny;mazowieckie;Warszawa;00-659;Artyku³y biurowe;Segregatory;JM Magazine Binder;39,624;3;0,2;13,8684
8619;PL-2022-020807;wysoki;23.07.2022;25.07.2022;kolejowy;paleta;osoba fizyczna;Renata Czarkowska;K01821;centralny;mazowieckie;Warszawa;00-659;Meble;Sto³y;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;399,672;7;0,2;-14,9877
8623;PL-2022-021249;nieokreœlony;21.09.2022;23.09.2022;standardowy;ma³e pude³ko;ma³a firma;Urszula Noryca;K00308;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-142;Artyku³y biurowe;Magazynowanie;Eldon Simplefile Box Office;39,808;4;0,2;3,9808
8624;PL-2022-021539;œredni;11.07.2022;12.07.2022;standardowy;worek;osoba fizyczna;Sylwia Szarzyñska;K00699;po³udniowy;ma³opolskie;Kraków;31-101;Artyku³y biurowe;Segregatory;Catalog Binders with Expanding Posts;121,104;6;0,7;-100,92
8636;PL-2021-022051;wysoki;01.01.2022;03.01.2022;standardowy;ma³e pude³ko;korporacja;Maciej £opucki;K02303;centralny;mazowieckie;Warszawa;00-124;Artyku³y biurowe;Sztuka;Hunt Boston Vacuum Mount KS Pencil Sharpener;174,95;5;0;45,487
8637;PL-2022-022115;krytyczny;17.06.2022;17.06.2022;kolejowy;paleta;osoba fizyczna;Henryk Nawój;K01193;po³udniowy;œl¹skie;Ruda Œl¹ska;41-717;Artyku³y biurowe;Magazynowanie;Economy Rollaway Files;826;5;0;214,76
8643;PL-2022-002209;œredni;11.07.2022;13.07.2022;kolejowy;paleta;osoba fizyczna;Marcin Frankiewicz;K02645;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-203;Artyku³y biurowe;£¹czniki;OIC Binder Clips;31,504;11;0,2;11,814
8645;PL-2022-022755;nieokreœlony;01.04.2022;02.04.2022;standardowy;ma³e pude³ko;biuro;Wies³awa Wicher;K01314;po³udniowy;ma³opolskie;Kraków;31-001;Artyku³y biurowe;Segregatory;Poly Designer Cover & Back;39,879;7;0,7;-29,2446
8649;PL-2022-002209;wysoki;11.07.2022;12.07.2022;standardowy;worek;osoba fizyczna;Marcin Frankiewicz;K02645;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-203;Artyku³y biurowe;Magazynowanie;Fellowes High-Stak Drawer Files;704,76;5;0,2;26,4285
8653;PL-2022-002209;krytyczny;11.07.2022;11.07.2022;standardowy;worek;osoba fizyczna;Marcin Frankiewicz;K02645;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-203;Artyku³y biurowe;Zaopatrzenie;Acme Value Line Scissors;7,3;2;0;2,19
8654;PL-2022-002209;wysoki;11.07.2022;12.07.2022;standardowy;ma³e pude³ko;osoba fizyczna;Marcin Frankiewicz;K02645;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-203;Technologia;Akcesoria;Logitech Wireless Performance Mouse MX for PC and Mac;199,98;2;0;75,9924
8655;PL-2022-022885;krytyczny;25.11.2022;27.11.2022;standardowy;worek;biuro;W³odzimierz Popio³ek;K02460;centralny;mazowieckie;Warszawa;00-548;Technologia;Akcesoria;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;144,96;4;0;60,8832
8657;PL-2022-023140;krytyczny;10.02.2022;12.02.2022;standardowy;opakowanie;biuro;Jaros³aw D¹browski;K02190;wschodni;podkarpackie;Rzeszów;35-020;Artyku³y biurowe;Papier;Xerox 1942;48,94;1;0;24,47
8658;PL-2022-023140;œredni;10.02.2022;10.02.2022;standardowy;worek;biuro;Jaros³aw D¹browski;K02190;wschodni;podkarpackie;Rzeszów;35-020;Artyku³y biurowe;Urz¹dzenia;Holmes Replacement Filter for HEPA Air Cleaner, Medium Room;22,66;2;0;9,7438
8659;PL-2022-023172;œredni;26.04.2022;01.05.2022;standardowy;œrednie pude³ko;biuro;Sergiusz Kar¿anowski;K00117;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-183;Artyku³y biurowe;Segregatory;Avery Durable Slant Ring Binders With Label Holder;0,836;1;0,8;-1,3376
8678;PL-2022-024455;wysoki;08.12.2022;10.12.2022;standardowy;opakowanie;biuro;Ryszard Kulig;K01340;centralny;mazowieckie;Warszawa;00-307;Meble;Sto³y;Hon 2111 Invitation Series Straight Table;517,405;5;0,3;-81,3065
8691;PL-2022-024993;œredni;13.03.2022;15.03.2022;standardowy;opakowanie;ma³a firma;Tadeusz Kajma;K00373;wschodni;podkarpackie;Rzeszów;35-051;Technologia;Telefony;Cisco IP Phone 7961G-GE VoIP phone;259,896;2;0,4;-56,3108
8695;PL-2022-002497;niski;28.08.2022;30.08.2022;standardowy;ma³e pude³ko;korporacja;Maciej £opucki;K02303;centralny;mazowieckie;Warszawa;00-124;Artyku³y biurowe;Papier;Xerox 1993;19,44;3;0;9,5256
8696;PL-2022-025473;wysoki;16.10.2022;18.10.2022;kolejowy;paleta;korporacja;£ukasz Strêciwilk;K02189;centralny;mazowieckie;Warszawa;00-324;Meble;Sto³y;Bretford Rectangular Conference Table Tops;300,904;1;0,2;11,2839
8697;PL-2022-025473;nieokreœlony;16.10.2022;19.10.2022;standardowy;ma³e pude³ko;korporacja;£ukasz Strêciwilk;K02189;centralny;mazowieckie;Warszawa;00-324;Technologia;Telefony;HTC One;239,976;3;0,2;26,9973
8698;PL-2022-025569;wysoki;11.07.2022;13.07.2022;standardowy;ma³e pude³ko;ma³a firma;Lidia Popiel;K01291;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-337;Meble;Umeblowanie;Staple-based wall hangings;31,168;4;0,2;9,3504
8703;PL-2022-026021;niski;16.09.2022;18.09.2022;standardowy;œrednie pude³ko;osoba fizyczna;Piotr Caban;K02491;po³udniowy;ma³opolskie;Kraków;31-102;Artyku³y biurowe;Papier;Xerox 1955;91,36;5;0,2;29,692
8706;PL-2022-026274;niski;14.06.2022;15.06.2022;standardowy;worek;korporacja;Miros³aw Skórka;K00068;centralny;mazowieckie;Warszawa;00-280;Artyku³y biurowe;£¹czniki;Sterling Rubber Bands by Alliance;4,71;1;0;0
8719;PL-2022-026660;œredni;20.03.2022;20.03.2022;standardowy;worek;biuro;Katarzyna Zychal;K00604;po³udniowy;ma³opolskie;Kraków;31-510;Artyku³y biurowe;Sztuka;Nontoxic Chalk;11,264;8;0,2;3,9424
8721;PL-2022-026756;nieokreœlony;12.05.2022;12.05.2022;standardowy;ma³e pude³ko;biuro;Jan Rybowski;K01402;centralny;³ódzkie;£ódŸ;90-326;Meble;Krzes³a;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;379,372;2;0,3;-119,2312
8722;PL-2022-026756;œredni;12.05.2022;14.05.2022;standardowy;ma³e pude³ko;biuro;Jan Rybowski;K01402;centralny;³ódzkie;£ódŸ;90-326;Artyku³y biurowe;Magazynowanie;Staple magnet;67,536;9;0,2;6,7536
8723;PL-2022-026756;œredni;12.05.2022;14.05.2022;standardowy;ma³e pude³ko;biuro;Jan Rybowski;K01402;centralny;³ódzkie;£ódŸ;90-326;Artyku³y biurowe;Segregatory;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red";1,524;2;0,8;-2,667
8725;PL-2022-026784;nieokreœlony;25.07.2022;26.07.2022;standardowy;œrednie pude³ko;osoba fizyczna;Sylwia Szarzyñska;K00699;po³udniowy;ma³opolskie;Kraków;31-101;Artyku³y biurowe;Papier;Astroparche Fine Business Paper;25,344;6;0,2;8,8704
8726;PL-2022-026818;nieokreœlony;10.01.2022;11.01.2022;standardowy;ma³e pude³ko;ma³a firma;El¿bieta Gabruch;K01060;po³udniowo-zachodni;dolnoœl¹skie;Legnica;59-220;Artyku³y biurowe;Sztuka;Deluxe Chalkboard Eraser Cleaner;46,2;4;0;21,252
8727;PL-2022-026818;nieokreœlony;10.01.2022;12.01.2022;ekspresowy;ma³e pude³ko;ma³a firma;El¿bieta Gabruch;K01060;po³udniowo-zachodni;dolnoœl¹skie;Legnica;59-220;Technologia;Akcesoria;Maxell CD-R Discs;4,728;3;0,2;0,7092
8728;PL-2022-026818;œredni;10.01.2022;11.01.2022;standardowy;ma³e pude³ko;ma³a firma;El¿bieta Gabruch;K01060;po³udniowo-zachodni;dolnoœl¹skie;Legnica;59-220;Meble;Umeblowanie;"Executive Impressions 14"" Contract Wall Clock with Quartz Movement";53,352;3;0,2;16,0056
8732;PL-2022-026981;wysoki;01.09.2022;01.09.2022;standardowy;opakowanie;biuro;Monika Wojtowicz;K03342;po³udniowy;œl¹skie;Ruda Œl¹ska;41-709;Artyku³y biurowe;Zaopatrzenie;"Acme 10"" Easy Grip Assistive Scissors";52,59;3;0;15,777
8733;PL-2022-026981;krytyczny;01.09.2022;02.09.2022;standardowy;ma³e pude³ko;biuro;Monika Wojtowicz;K03342;po³udniowy;œl¹skie;Ruda Œl¹ska;41-709;Artyku³y biurowe;Papier;Xerox 1997;19,44;3;0;9,3312
8739;PL-2022-027138;niski;01.06.2022;03.06.2022;kolejowy;wielkie pud³o;biuro;Ryszard Marszewski;K00553;po³udniowy;ma³opolskie;Kraków;31-012;Artyku³y biurowe;Sztuka;BIC Brite Liner Highlighters;13,248;4;0,2;3,6432
8740;PL-2022-027138;nieokreœlony;01.06.2022;03.06.2022;standardowy;ma³e pude³ko;biuro;Ryszard Marszewski;K00553;po³udniowy;ma³opolskie;Kraków;31-012;Technologia;Telefony;iHome FM Clock Radio with Lightning Dock;83,988;2;0,4;-20,997
8742;PL-2022-027265;œredni;08.05.2022;08.05.2022;standardowy;du¿e pude³ko;korporacja;Alicja Wdowiñska;K00667;wschodni;lubelskie;Lublin;20-834;Artyku³y biurowe;Segregatory;Avery Poly Binder Pockets;10,74;3;0;5,1552
8743;PL-2022-027265;nieokreœlony;08.05.2022;09.05.2022;ekspresowy;ma³e pude³ko;korporacja;Alicja Wdowiñska;K00667;wschodni;lubelskie;Lublin;20-834;Meble;Umeblowanie;9-3/4 Diameter Round Wall Clock;11,032;1;0,2;3,0338
8744;PL-2022-027265;krytyczny;08.05.2022;10.05.2022;ekspresowy;worek;korporacja;Alicja Wdowiñska;K00667;wschodni;lubelskie;Lublin;20-834;Technologia;Akcesoria;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;53,04;3;0,2;-4,641
8746;PL-2022-027616;wysoki;01.08.2022;03.08.2022;standardowy;du¿e pude³ko;biuro;Dorota Zimna;K03121;centralny;mazowieckie;Warszawa;00-686;Artyku³y biurowe;Papier;Xerox 1936;59,94;3;0;28,1718
8749;PL-2022-027841;nieokreœlony;18.09.2022;20.09.2022;standardowy;worek;korporacja;S³awomir Kossakowski;K00607;centralny;mazowieckie;Warszawa;00-166;Technologia;Maszyny;HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax;239,984;2;0,2;38,9974
8755;PL-2022-028453;niski;30.12.2022;30.12.2022;standardowy;œrednie pude³ko;biuro;Damian Wawrzynkiewicz;K02107;centralny;³ódzkie;£ódŸ;90-013;Artyku³y biurowe;Segregatory;3M Organizer Strips;4,86;3;0,7;-3,564
8757;PL-2022-028482;wysoki;10.03.2022;10.03.2022;standardowy;ma³e pude³ko;biuro;Ma³gorzata Szczepanik;K01630;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;51-664;Artyku³y biurowe;Urz¹dzenia;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;37,68;2;0;10,5504
8760;PL-2022-028582;niski;24.01.2022;25.01.2022;ekspresowy;opakowanie;biuro;Krzysztof Drobiñski;K00094;centralny;³ódzkie;£ódŸ;90-111;Artyku³y biurowe;Segregatory;Wilson Jones Easy Flow II Sheet Lifters;5,4;3;0;2,592
8761;PL-2022-028582;œredni;24.01.2022;25.01.2022;standardowy;worek;biuro;Krzysztof Drobiñski;K00094;centralny;³ódzkie;£ódŸ;90-111;Artyku³y biurowe;Segregatory;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;1270,99;1;0;635,495
8764;PL-2022-028868;œredni;07.04.2022;08.04.2022;standardowy;ma³e pude³ko;ma³a firma;Miros³aw Nejman;K00198;wschodni;podkarpackie;Rzeszów;35-050;Artyku³y biurowe;Zaopatrzenie;Fiskars Spring-Action Scissors;27,96;2;0;7,2696
8767;PL-2022-029090;krytyczny;18.01.2022;19.01.2022;standardowy;ma³e pude³ko;osoba fizyczna;Adam Cirin;K02403;centralny;³ódzkie;£ódŸ;90-147;Artyku³y biurowe;Urz¹dzenia;Kensington 6 Outlet SmartSocket Surge Protector;24,588;3;0,8;-67,617
8768;PL-2022-029090;œredni;18.01.2022;18.01.2022;standardowy;ma³e pude³ko;osoba fizyczna;Adam Cirin;K02403;centralny;³ódzkie;£ódŸ;90-147;Artyku³y biurowe;Segregatory;Cardinal Hold-It CD Pocket;7,98;5;0,8;-13,167
8777;PL-2022-029350;wysoki;27.08.2022;30.08.2022;standardowy;ma³e pude³ko;osoba fizyczna;Henryk Nawój;K01193;po³udniowy;œl¹skie;Ruda Œl¹ska;41-717;Meble;Krzes³a;Global Airflow Leather Mesh Back Chair, Black;528,43;5;0,3;0
8779;PL-2022-029507;wysoki;11.02.2022;13.02.2022;kolejowy;wielkie pud³o;osoba fizyczna;El¿bieta Szablewska;K02882;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Meble;Rega³y;Bush Andora Bookcase, Maple/Graphite Gray Finish;287,976;3;0,2;7,1994
8780;PL-2022-029507;niski;11.02.2022;16.02.2022;standardowy;ma³e pude³ko;osoba fizyczna;El¿bieta Szablewska;K02882;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Artyku³y biurowe;Magazynowanie;Portable Personal File Box;29,304;3;0,2;2,5641
8781;PL-2022-029537;wysoki;21.09.2022;30.09.2022;ekspresowy;ma³e pude³ko;biuro;Stefan Wójcik;K01751;po³udniowy;ma³opolskie;Kraków;31-464;Artyku³y biurowe;Sztuka;Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop;55,328;2;0,2;6,2244
8783;PL-2022-029671;krytyczny;24.03.2022;25.03.2022;standardowy;ma³e pude³ko;osoba fizyczna;Miros³aw Budynek;K01106;wschodni;lubelskie;Lublin;20-240;Artyku³y biurowe;Segregatory;Avery Heavy-Duty EZD View Binder with Locking Rings;20,416;4;0,2;6,6352
8785;PL-2022-029764;œredni;24.07.2022;25.07.2022;ekspresowy;ma³e pude³ko;ma³a firma;Urszula Noryca;K00308;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-142;Artyku³y biurowe;Etykiety;Avery 474;4,608;2;0,2;1,6704
8789;PL-2022-029985;niski;13.07.2022;14.07.2022;ekspresowy;ma³e pude³ko;korporacja;Barbara Antkowiak;K01959;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-330;Meble;Krzes³a;Global Executive Mid-Back Manager's Chair;698,352;3;0,2;52,3764
8794;PL-2022-030375;nieokreœlony;05.05.2022;09.05.2022;standardowy;ma³e pude³ko;korporacja;Alicja Wdowiñska;K00667;wschodni;lubelskie;Lublin;20-834;Artyku³y biurowe;£¹czniki;Advantus T-Pin Paper Clips;22,55;5;0;8,7945
8797;PL-2022-030660;krytyczny;07.09.2022;10.09.2022;standardowy;du¿e pude³ko;ma³a firma;Miros³aw Nejman;K00198;wschodni;podkarpackie;Rzeszów;35-050;Artyku³y biurowe;Papier;Xerox 226;12,96;2;0;6,2208
8798;PL-2022-030784;œredni;09.05.2022;11.05.2022;kolejowy;wielkie pud³o;ma³a firma;Rafa³ Wasyluk;K03251;centralny;mazowieckie;Warszawa;00-227;Artyku³y biurowe;Sztuka;Boston KS Multi-Size Manual Pencil Sharpener;45,98;2;0;12,8744
8799;PL-2022-030784;nieokreœlony;09.05.2022;10.05.2022;standardowy;worek;ma³a firma;Rafa³ Wasyluk;K03251;centralny;mazowieckie;Warszawa;00-227;Technologia;Telefony;Nortel Meridian M5316 Digital phone;1294,75;5;0;336,635
8802;PL-2022-030883;nieokreœlony;23.08.2022;24.08.2022;standardowy;worek;biuro;Krzysztof Drobiñski;K00094;centralny;³ódzkie;£ódŸ;90-111;Technologia;Telefony;Samsung Convoy 3;221,98;2;0;62,1544
8806;PL-2022-031171;wysoki;10.04.2022;11.04.2022;standardowy;ma³e pude³ko;biuro;Pawe³ Michalski;K02565;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-814;Artyku³y biurowe;Segregatory;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";102,72;3;0,2;37,236
8807;PL-2022-031173;wysoki;20.08.2022;27.08.2022;ekspresowy;œrednie pude³ko;osoba fizyczna;El¿bieta Szablewska;K02882;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Meble;Umeblowanie;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;40,48;2;0;14,5728
8816;PL-2022-031523;wysoki;10.03.2022;12.03.2022;standardowy;opakowanie;biuro;Stefan Wójcik;K01751;po³udniowy;ma³opolskie;Kraków;31-464;Artyku³y biurowe;Papier;"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack";44,1;6;0;20,727
